label,text
1,@SouthwestAir a nice trip back home after a looong vaca 😊🌴 http://t.co/9TRvfnCedL
0,"Hypocrisy RT @united @gg8929 I'm sorry, we're not able to offer a full refund because the exchange rate is not what you were hoping for. ^KP"
0,@united what's the hold up with flight 6475 from SLC to DEN??
0,"@SouthwestAir you were my go to airline now not so much!! You say you care but I now see not so much! Right now, you suck!!"
0,@USAirways worst customer service. Still not providing me an answer even after I drove back to CLT airport. been rude &amp; unacceptable #fail
0,@USAirways @BohnJai they lost my bag @PHL baggage handlers broke open my bag and stole my camera
0,"@USAirways yeah , I have been expecting The same for 3 hours"
0,@SouthwestAir the wait for the bags is longer than the actual flight.
1,"@JetBlue Vegas, San Francisco, Baltimore, San Diego and Philadelphia so far! I'm a very frequent business traveler."
1,@JetBlue - BlueManity brought tears to my eyes. JetBlue' s commitment to giving back to the crewmembers and the community is aww inspiring!
0,@AmericanAir Can you help with my Cancelled Flightled flight -- I'd like to book another flight...I've been on hold for 95 minutes and counting....
0,"@united thanks for the offer, but I finally made it to my destination, albeit hours Late Flight."
0,@united  flight 441 on 2/4 was delayed over three hours because the pilot never showed up!
1,"@JetBlue OK, thank you."
0,“@JetBlue: Our fleet's on fleek. http://t.co/8o3SCR5EFW” smh yall expect me to trust a childish airline with my life? #Nah
0,@AmericanAir I need to order a special meal and I can't reach AA. Been on hold for over 2 hours
0,"@JetBlue not cool to announce a flight ""delay"" when everyone is checking in. A 4 hour delay bdl-dca with a staff offering  no help."
0,@USAirways depart from where? It departed PHX and was due to land at DCA around 8pm.
0,@USAirways what's going on with your website &amp; mobile app??? Help!!!
0,"@USAirways yes, i am as well.  **FIVE** HOURS ON HOLD, FOLKS. Can you PLEASE tell me if this is typical?! Trying to be understanding here."
0,"@USAirways flight today showing on time online, not able to check in. Called &amp; told was Cancelled Flightled, put on hold over an hr ago. Help?"
0,@AmericanAir 4828 but I just missed it because no one is at the gate to marshall us in so now I have to rent a car &amp; drive 5 hrs. So thanks.
0,@united never again.
0,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.
0,"@USAirways yes, I was rebooked the next day (Weds). Thanks. Just upset that I lost 2 additional work days AND paid for my own hotel. #losing"
0,@united thanks for ruined my vacation for having poorly maintained aircrafts that can’t fly safely out of STT. #UA1481 #Cancelled Flightledflight
0,@USAirways why load us on the flight if the captain was over the hours he could fly in one consecutive period? Unacceptable.
0,@united DEN-PHX flight tomorrow Cancelled Flighted. Asked for overnight 2nite in LAX/SNA. Told not without paying. That's wrong
0,@USAirways u guys suck
0,@united THRILLED to have my carry-on checked against my will by two nasty gate agents only to see an entire empty bin when I boarded last...
0,"@united ""Dear Ted. We don't care about you nor the Mileage Plus Card you pay a lot for. Bye bye. -- United"""
1,"@united we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!"
0,@USAirways 4 hours . How do I change my flight that was Cancelled Flightled ?
0,@SouthwestAir my flight is Cancelled Flightled due to weather. What next ?
0,@SouthwestAir #JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to @Delta thank you
1,"@SouthwestAir Great flight yesterday from MSY to AUS!! Thank you for such great safety,service and beautiful skies!! http://t.co/X1EqYAHfvZ"
1,.@united Thanks. Hopefully this is easily resolved.
1,"@SouthwestAir luckily, the people working the BSO at Chicago Midway have been very attentive and found our bags in Punta Cana."
0,@JetBlue Tx for the info. Just don't understand why you couldn't accurately estimate departure time earlier. Weather in ny is fine now.
0,@SouthwestAir did you Cancelled Flight ALL flights into BNA today??? #needtogethome
1,@JetBlue thanks for your help! #jetbluesofly
0,@united didn't realize my bag/ contents were wet until I got to my hotel. Sent my suit/shirts out to be dry cleaned. Mtgs start tomorrow.
0,"@USAirways can't seem to find the pilots for our 6pm flight, never seen anything like it before #drunkpilots http://t.co/Zira2z3UDc"
0,"@united that's what you have said for years, you are losing customers!!!!!!"
1,@united Thanks!
1,@USAirways Thank you!!! This whole crew has rocked through bad weather and diversion. Pilot keeping us well informed. #customerservice
0,@SouthwestAir thanks for the Cancelled Flightation today. Only airline that's Cancelled Flighted. Lost a customer today.
0,@USAirways lol thanks to you we had to switch to American http://t.co/Sl6BDRXfN8
0,"@united Still do not have my bag, it's in the CLT airport. Was originally told I would have it by 2pm."
0,"@united although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?"
1,@USAirways I'll check it out when I get to the airport. Thanks.
0,@SouthwestAir might be the worst airline ever
0,@united whom can I call to discuss - as I was told that united has no phone contact with passengers  - this is absurd...
0,@united can you not see the thread?
0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas
0,@AmericanAir is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?
0,@SouthwestAir @dultch97 kid just wants fucking money #scumbag
0,@USAirways 40 minutes to put my TSA number in… 40 mins… and stop holding people hostage with requiring a dividends miles acct. @tsa
0,@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?
0,@SouthwestAir offering us absolutely nothing for our troubles either. Blames the @TSA
0,@USAirways You are 0 for 3 so far in on-time flights on this vacation.
0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better
1,@AmericanAir thank you!
0,@SouthwestAir First there were cockroaches crawling on the counter at the gate and visible mouse traps under the seats at the gate
0,@USAirways been on hold 2+ hours trying to reschedule Cancelled Flightled DCA-BOS flight. Can anyone help?
0,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away."
0,@united is the worst
1,@SouthwestAir Have had a companion pass for a few years and my wife and I use it all the time.  Thanks #southwest for making travel easy!
1,@united They finally gave in a let him on. After they threatened to send him back to Vegas on coach. Thnx.
0,@united a plane took our gate and now we're just waiting in a lot at DIA
0,@united unavailable leg that registered hours after being sold out. Only option to offer after 45min was +$400/ticket or Travelocity (2of2)
1,@united mechanical issue. Looks like they got it fixed! Thanks for your concern.
0,@United UA1740. As the inbound flight dep time gets closer you push it back 15 min. You've been doing this for 2 hrs.
0,@SouthwestAir  placed on hold for total of two hours today after flight was Cancelled Flightled. Online option not available. What to do?
0,@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!
0,@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?
0,@AmericanAir Still waiting on bags from flight 1613/2440 yesterday  First Class passenger not happy with your service.
0,@USAirways sorry doesn't help.  It's midnight PST.  How in the hell am I still on hold after 90 minutes on customer service line?
0,@AmericanAir why won't u deliver my luggage? Almost two days and holding on the phone for over 4 hrs. Help!
0,Thanks @united for writing back. To assist you can return the bag you lost &amp; clean up the feces sprinkled in your bathroom. Too much to ask?
1,@VirginAmerica thanks so much!
0,@united Miserable trip ... lost bag Sat... found Mon... lost again... shipping 2nd day ground Tues... might have it for return flight home
0,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal."
0,@united thanks for reminding me how much easier it is to fly Southwest!  Get more agents at sfo 25!
0,"@united Got rebooked on AA.  One question though, do you automatically refund the check baggage fees for flight that was Cancelled Flightled?"
1,@JetBlue thanks for help. Can't wait to travel with! And get out of the snow.
1,"@SouthwestAir Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u"
0,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.
0,"@AmericanAir thanks for the call on my Cancelled Flightled flight, NOT!  Flight Booking Problems me for Tues no good weather caused me 2 leave early"
0,@VirginAmerica everything was fine until you lost my bag
0,@AmericanAir Same as yesterday's Cancelled Flighted flight. AA104. Your customer support is just awful!
0,@AmericanAir the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well
0,".@united Really? Was bumped down from Gold status, asked to pay $$ to keep it, and get fewer miles... How is that worth it?"
0,"@SouthwestAir horrible experience, passenger of size was 1/3 in my seat, offered $50 voucher for this by Christine C http://t.co/1xzrK66wVQ"
1,@JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;)
0,"@SouthwestAir, a complete horror show. Flights bumped three times today, before noon, not how to run an airline. #cantblametheweather."
0,@united EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071
1,"@AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)"
1,@JetBlue good to hear. Thx for being responsive.
0,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like"
1,"@AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!"
0,@united I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united
0,"@VirginAmerica hi! I just bked a cool birthday trip with you, but i can't add my elevate no. cause i entered my middle name during Flight Booking Problems 😢"
0,@united No wonder the cabin is filthy. #badservice
0,@USAirways how does that help me when I get no response from there??? #usairwayssucks
0,@AmericanAir Trying  to Cancelled Flight fligt 2321 O'Hare to Dallas 12:17pm. High call volume no one answer. Online no confirmation. #thankU
1,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me
0,@JetBlue can't change it. True blue points and I can't get to a phone
1,@SouthwestAir thanks for the follow up. So glad to get my bag back.
0,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?
0,@USAirways - HA! flight to CTL delayed! Going to miss connection. Can you please transfer me to another airline asap? http://t.co/1XdLbiBClP
0,@USAirways NEVER AGAIN! Worse experience in my life. http://t.co/3dDQq0gQni
0,"@AmericanAir that would be appreciated. Just please don't send me to the same page with long form &amp; limited characters.
Direct email?"
0,"@JetBlue yes of course, before I left the airport. I kept looking but claim is still open."
0,@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining
1,@SouthwestAir has the best customer service!
0,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice"
0,"@SouthwestAir Been on hold over 90 minutes. You can fly, but not answer the phone?"
0,"@AmericanAir No! We departed 24 hours Late Flightr, with a crazy crew. One of the lady simply freaked out and got away from job before departure."
0,"@United ""delayed due to customer service"" Huh? http://t.co/XlTV5z6sT1"
0,"@AmericanAir @united getting us to where we need to be. This is not acceptable. Not to mention, Cancelled Flighting meetings/interviews for my client"
0,@AmericanAir I just checked the app and it said my flight had been moved back a day? No explanations why. No answer on the 800 number.
0,@USAirways is the @comcast of airlines #2hrs35minOnHold
1,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome
1,"@united Thanks, I will!"
0,@USAirways I'm sorry as well. It's been 24 hrs without my bag and I can't get a straight answers. I'm on call #6 for today.
0,@USAirways Your policy needs a serious revision for babies.  Fortunately I have choices and choose @Southwest from here on out.
0,"@AmericanAir but not sufficiently sorry to actually *do* anything about it, I guess. Your systems are presumably beyond reproach or reform."
0,"@United what the...? I go into the ""all airlines lounge"" w/ my Star Alliance Club Card in BCN only to be told Star Alliance isn't accepted"
1,"@AmericanAir Yep, was in one of my other camera memory card :D"
0,"@AmericanAir Where are your tickets offices in Boston? Impossible to book by phone or use vouchers on website, what a headache. PLEASE HELP!"
0,"@AmericanAir one of my luggage didn't made it onto my flight, hope it really gets here tomorrow, as I was told 😓😭"
0,@SouthwestAir Report was filed but would like to support some active searching.  Feels pretty passive now.  Info on computer is precious.
0,"@USAirways found the tix#, security code not working. Tried a dozen times."
0,"@JetBlue if you can get us on a flight to Vieques all will be good. Right now, not looking promising."
0,"@USAirways ""admirals club"" at CLT has rude, and ignorant front desk staff...@AmericanAir you have fallen so far...THANKS DOUG PARKER!!!"
0,@USAirways Collectively since Friday I've been on hold with customer service for over 3 hrs. My issue is not resolved... so frustrated!
0,"I was a bit steamed in conjunction w/my new 7-hour wait at first, but having sat down and bought a bit of tea, I've settled some @JetBlue"
1,@JetBlue thanks...
1,@USAirways Wow unbelievable how you treat your customers at Puerto Rico airport! 👍
0,@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isn’t enough. #freedrinkcoupons
0,@AmericanAir my travel for tomorrow was Cancelled Flightled and then stupidly rebooked for tomorrow! I can't get through to reservations!
1,@JetBlue this makes me happy. I hope these aren't empty promises.
0,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?"
0,@AmericanAir ...2/2 doesn't help me.
0,"@AmericanAir 
Can you tell me what that means? I work and just need an estimated time of arrival please? I need my laptop for work. Thanks"
1,"@AmericanAir me too. Despite the chaos, I'm still grateful for a flight home ✈️"
0,@USAirways you are absolutely terrible at managing these delays... Been delayed and undelayed and delayed 6 times now. 10 AM office hours.
0,@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag
0,@USAirways is there a # or a time bracket I can call to fix this problem?I've been attempting to fix this contact information issue for days
0,@SouthwestAir Ive had on an airline. Everyone else has been great but she soured the whole experience for me. Hope she's not there next time
1,"@united Very good flight, thank you!"
1,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel
0,"@USAirways CLT, please send more than one cust svc rep to your cust svc counter to assist a line out the door. http://t.co/v24QNp3DOi"
0,@AmericanAir you have Cancelled Flightled my flights because of my last name. Do the right thing and reinstate my tickets
0,@JetBlue what crew? No one here is helping.
0,@JetBlue Walked down the hall to Carousel 8...found all bags sitting there. Still no words from crew...signage still not updated
0,@SouthwestAir   Yes. Dale at Baggage office was wonderful. But not everyone is on the same page down there... We had a 6 hour wait!
0,"@USAirways fight was delayed 3 hrs in MCO, now I'm stuck in Philly with a standby ticket, flight 4009. Solution needed."
0,@USAirways won't waive $200 fee due to #neptune. Can't use credit w/o paying fee. Couldnt get to destination to use their tic #waivethefee
0,@USAirways 3935. Sitting on a freezing bus because nobody is in the plane. What is up?
0,@AmericanAir I am trying to change the time of a flight I already purchased and was told I have to pay a $400 change fee. Ridiculous.
0,@united or I'm sure her business will go else where for airline travel. Her name is Kathryn Sotelo
0,@SouthwestAir have u seen any of the messages the past hour ?
0,@USAirways standby so far for two of us. With snow storm hitting Iowa tomorrow we could be stuck here for two days.
0,@united have you read your own same day travel change policy?
0,"@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou"
0,"@united unless it's on you guys, im good."
1,@JetBlue where's my selfie?
1,@USAirways shout out to the pilots and FC attendant(Eliz) of US 673. Super strong crosswinds during landing. Eliz did a super job throughout
0,@United is the worst major US airline.  More proof: they're boarding the plane with the outside galley door open in 0 degree weather.  Wtf?
0,@united you might be the only airline not offering waivers...keep up the good fight
0,"“@AmericanAir:  ""Jason, you'll end up missing your connection. Please see our DFW agents for assistance.” Nope! Hasn't taken off yet, still!"
1,@SouthwestAir LOVE IMAGINE DRAGONS  SO MUCH I EOULD DIE IF I GOT TICKETS
0,@united I've been waiting on my bag in IAH for 45mins.  They're only 4 freaking people on that flight waiting for bags.  Fix this!!
0,"@SouthwestAir your ""complimentary"" hotel vouchers are BS! $79 a night for the crappiest hotel ever! I wouldn't wish this on my worst enemy!"
0,@united bags arrived - I sure miss the customer focused days when I used to fly @ContinentalAir1 Here's hoping @united wakes up
0,@united I keep getting kicked to an error message when trying to purchase a flight on http://t.co/p3N2w8JfpS. Have tried at least 4x.
0,"@AmericanAir Changed flight from BNA to 2/20 ahead of weather. Slammed me with cost diff because ""no weather advisory.""Really!"
0,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice"
0,"@SouthwestAir can tweet through the weekend/ bad weather, but closes down customer relations center to process refunds for Cancelled Flighted flights."
0,"@AmericanAir @tennetexan Too bad there's only, like, 3 people on that team, then. Because this is next level unreal."
0,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!
0,@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service
0,@USAirways why won't you help me get my luggage back? I'm a teen trying to change the world in DC #Flight5182 #usairways
0,@AmericanAir @nrosenb1 it says changes can't be made online
0,@AmericanAir  we are going to the police dept due to the sexual assult that your stewardess allowed to occur and your lack of concern
0,"@AmericanAir yes, and rebooked incorrectly."
0,"FYI, @JetBlue: The last email response - ""we undrstnd this wasnt best 4 you"" -but hope 2 wlcm u back onbrd N the future...   nice touch. lol"
1,@SouthwestAir thankyou :))❤️
0,@AmericanAir there is a full flight of customers sitting on the plane waiting for baggage to be loaded on AA 356 in DFW - why? 2 hour delay
0,@SouthwestAir can you please DM me who I can speak with regarding my receipts and who I can email a presidential level complaint
0,@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.
0,@USAirways well we should have been told that before we were sitting on the plane for an hour to have the option of not getting on.
0,"@united nope. Called, lost the seating preference I paid for, and here I still sit. We'll see what happens w/ my flight Late Flightr."
0,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe
0,@SouthwestAir Cancelled Flightled my flight out of BNA today. Been on hold for an hour. 😠 #frustrated!
1,@SouthwestAir yes please!
1,@USAirways yes I did thank you! They did a great job turning the flight in jan !
0,@united It is also inappropriate to lie to passengers to induce them into accepting a voucher by telling them you have availability on Late Flightr
0,@SouthwestAir I was on hold for over 2 hours and my call got disconnected. Thanks a lot.
0,@USAirways Trying to change my flight due to NYC travel advisory... your online system Cancelled Flighted my entire flight. Been on hold for over 1 hr
0,@united #UnitedAirlines fill out form and never receive response? I expect remedy. We can travel another airline and Cancelled Flight as members w u.
1,@united But thanks for asking
0,"@USAirways TRBL experience! 2 hrs on the Tarmac for an inch of snow IN PHL ""No hanger open"" &amp; ""a pile of snow""?  #terriblecommunication"
0,@JetBlue @martysg Spoke to Corp. Customer Support already.  Shame.  Probably a reasonable and cheaper resolution to be had.  Regards
0,@united I had the worst customer experience at Houston intl airport... Your ground support even for @staralliance members is a nightmare
0,@USAirways you are the worst.
0,@united what is the problem with your flights to ny today
0,@united  why is it so hard to add in meal preferences AFTER I booked tickets? I forgot to do it &amp; it's now impossible! I even called.
0,@USAirways I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help
0,@SouthwestAir what about for us that cant get to the states they are playing for the hunt? Any DestinationDragons tickets left?Even just one
0,@united: No friendly skies from you today. 5hr+ weather delay in SFO followed by 1hr+ mechanical delay while sitting on plane. #NoFun
0,"@SouthwestAir thank you for Cancelled Flighting my flight, last minute of course, to #GIS2015. I'm now missing one full day of my trip thanks to this!"
0,"@united Also, group 5 is total BS."
0,@USAirways ~45 minutes means no public transit home and an expensive cab. Promises doesn't make up for it
0,@united  Thanks for nothing! No Atlanta Lounge? Your Ap says NO. Sure nothing at Terminal T http://t.co/tFjfMSHa2k
1,@united Rhonda C. at Atlanta airport redeemed you guys. She got us straightened out.
0,@USAirways is probably losing a family of world travelers as customers due to broken processes. @AmericanAir I hope you can fix it
0,"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10."
1,@SouthwestAir On my flight today from RSW to GRR I was able to snag a free SW Agent to check for me. It looks like we are (finally) all set.
1,@SouthwestAir oh my gosh! Going to dm you now! Thank you!
1,@VirginAmerica Have a great week 🌞✈
0,"@united God damn fucking crew won't be here till 6:40, so you've known for over an hour and a half the flight time was bullshit."
0,"@united my flight was already Cancelled Flightled this morning because of a ""snow storm in Denver"". And now I'm in DC waiting for a pilot to get on+"
0,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta
0,@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it.
0,@united I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.
0,"@USAirways ""We can't help you. We don't put people up in hotels when you miss a flight it's against policy."""
1,@united Thank you! Have a nice evening.
1,@AmericanAir well Done all of you xx
1,@VirginAmerica So excited for my first cross country flight LAX to MCO I've heard nothing but great things about Virgin America. #29DaysToGo
0,@JetBlue Third flight in a row for my wife with her TV not working...
0,"@SouthwestAir There is no option just to Cancelled Flight? I don't want to change flight, I want to Cancelled Flight."
0,"@united #1007 Houston-Bogota with an engine problem, mechanics trying to ""fix"" the problem, safety first, better to change the plane"
0,"@USAirways - Good to know that your phone customer service is still impaired due to ""bad weather"" that was over a week ago #jetblueanyone?"
0,"@united nexus confirmed that at any crossing via air, car or boat she can travel with only Nexus."
0,"@USAirways u would think if u were going to Cancelled Flight my flight, you'd rebook our seats to something other than the last row. #usairwaysfail"
0,"@USAirways can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back"
1,@AmericanAir @dfwairport you 2 together are the best part of flying!
0,@united I was rebooked but had to take bus from Portland Maine to Boston. Told United does not cover the charge.
0,"@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?  

And it says I have no trips coming up??"
1,@USAirways thanks. 😒
1,"@united please do! She went above and beyond what she had to do, she made us her number one priority!"
0,@united I have to go back home! I have to use what the company has available. But it's unfair to stay more than 24 h traveling
0,@united what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight...
0,@SouthwestAir Hey SWAir- a very tortured boarding on flight 1971 due to one gate agent having to board assisted folks one at a time.
0,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.
0,@USAirways it was your fault the flight was delayed to begin with. I shouldn't have to check my bag if there's a bunch of space
0,@SouthwestAir I never got a Cancelled Flightlation text from this morning either #bushleague or a number to call #weakservice
0,@JetBlue @amybruni @DIRECTTV No Oscars on Direct TV on this flight. We were so looking forward to it. We were devastated. :-/
0,"@united keeps delaying my flight, horrible customer service"
1,@SouthwestAir sign me up!
0,@united @rayja9 flying to las vegas out of Chicago flight is Late Flight and no announcement has been made
1,"@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!"
1,@AmericanAir thanks!
0,@USAirways a flight update doesn't help when we are waiting 20+ min at our arrival waiting for a plane to leave our gate. Who can I write?😑
0,@JetBlue 1242 now?! I may cry!
0,@USAirways @AmericanAir can someone please tell me who I have to talk to #getittogether #findurgrip
0,"@AmericanAir @JimDayTV no, you couldn't care less. That's why their customer service is run by bots"
1,“@JetBlue: Our fleet's on fleek. http://t.co/kVXs1lCqLp” @alynewton new fav airline
0,"@united can't DM, you're not following. LLY144. Rebooked on #UA1516 but still need seats."
1,"@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!"
1,@JetBlue Still love you guys. But get me to Vegas already! ☀️🌴✈️🍸🎲
0,@AmericanAir  is the worst airline to ever travel with!!!! The worst!! They're equivalent to DIRT!!!!!!
0,"@AmericanAir You're clueless. A kind rez agnt contacted USAir 4me around midnite, told them what to do. If not that I'd have missed funeral."
0,@united you board a 630a flight and then Cancelled Flight it because it doesn't have a pilot?  Now I miss my meeting Atlanta because someone slept in?
0,@AmericanAir My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?
0,@united final destination was booked through United but with quantas. United has not yet contacted Auckland. I am unaware of case ID number
0,@united if you lost my belongings then BE HONEST!
0,@JetBlue note the time this was taken (now at 906 am) and flight still listed as on time for 910 when I'm not onboard http://t.co/zvfmxnuELJ
0,@united but again UNITED DOESNT GIVE 2 SHITS ABOUT THEIR CUSTOMERS
0,@united @staralliance how can I book reward travel in August?? Everything is blacked out.
0,@JetBlue waiting for a flight to FL for 1/2 marathon tmrw 4 charity. U bumped us 2a Late Flightr flight &amp; then Cancelled FlightLED IT. How can you fix this?
0,@USAirways I waited on hold for too long. I shouldn't have to wait on hold forever when I never received a confirm. in the 1st place #help
0,@united How do you have a scheduled flight WITH NO CREW? Is there a competent person working at this airline?
0,@USAirways can you DM please in regards to update on lost bag please.
0,@AmericanAir @cnnbrk she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help
0,@USAirways too Late Flight.
0,@SouthwestAir Roger wilco.
1,@AmericanAir Thank you.
1,@SouthwestAir Had a great trip this past week to Vegas for work; and had this pic over the Southwest on Southwest! http://t.co/a3YCFlaLxV
0,@USAirways gonna miss connecting flight.. Delayed flying out of Boston
0,@SouthwestAir I'm going to need you to answer your phones. Being on hold for an hour isn't okay.
0,@SouthwestAir sitting in Newark because flight 4179 was Cancelled Flightled for no apparent reason.  All I was told was sorry after 2.5 hrs waiting
0,@United can you let us out of the gate now. UA1157
0,@JetBlue #poorservice #poorcommunication #waitingsince 10:51 for bags frm flight 424!!! #jetblue
0,"@JetBlue flight was Cancelled Flighted. Do I need to file a claim for the $50 credit I'm entitled to per yr bill of rights, or will it just be issued?"
0,"@AmericanAir arrived +-10pm eastern. Had to deplane on the CRJs airstairs to an icy Tarmac. Valet bags sent to carousel, so it was 10:20pm."
0,@JetBlue But not reddit? I work for the site and this is ridiculous.
1,@JetBlue Great thank you!
1,"@united as a million miler with UA, and flying almost every week I observe gate and flight crews committed to good operations"
0,@USAirways I want to love you! 43 minutes on hold! Help me understand why I switched loyalty programs. http://t.co/cHGy5yrVka
0,"@AmericanAir on hold for 3 hours...got an agent, immediately txfd me to change cncdld flight...told it would be 1 min, 80 min Late Flightr, waiting"
0,@united hold for 30 minutes finally got someone and they retook my form of payment and confirmed that my reservation was set. I tried to
0,@SouthwestAir oh and now your company has caused us to lose an entire day of our vacation in Cancun. De Boarded waiting for another plane
1,@united our flight attendant @superben was super helpful in finding a bag we left on a flight today. Excellent customer service. Name fits.
0,@USAirways on hold for 1:23. All because they won't let me use a companion voucher online http://t.co/DPhQRgkdoA
0,@AmericanAir as usual my next flight shows on time but it's suppose to leave in 5 minutes and hasn't boarded
0,@united if I pay you $25 and $35 for my luggage to be delivered when I arrive. Why should I have to wait 3 additional days for its delivery?
0,@JetBlue   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue
0,@usairways Need to change div miles ticket after travel started due to weather advisory. Told not possible unless flight Cancelled Flightled. AnyHelp?
0,@USAirways @AmericanAir flight 849's four subsequent delays destroyed my travel plans this evening. Looking to resolve this matter.
0,@AmericanAir worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation
0,@USAirways   Not good. On hold for over an hour. http://t.co/wSgYckCIIO
0,"@AmericanAir AA agent said I repeated myself when I was explaining. I told him ""I understand English."" His reply?""Our conversation is over."""
0,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines
0,@united you are the worst. I will avoid you like the plague.
0,@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.
1,@USAirways couldn't be more thankful to your #orf and #dca crews on the ground and in the air today for help with a sick kid and a lost bag!
0,@United well sitting on the ground 'on time' but waiting for a gate....again #tiredofthis
1,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!
0,"@united not 100% sure, however my ticket included one checked bag, therefore this charge was extra and completely unanticipated."
0,@united - Thanks. Formed submitted. I'm not betting someone would be honest enough to turn it in though...
0,"@JetBlue Apparently, the substitute pilots for flight #69 from BOS to FLL can't be found. No info is avail from the counter. How about you?"
0,@AmericanAir not in any way that I am happy with or find acceptable.   If I could speak to a human maybe that would happen
0,@USAirways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!
1,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!"
0,"@AmericanAir need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg"
1,@JetBlue thank you for help and quick response
